x,y,d_left,d_right,psi
-6.130777387138391,7.871600078793966,0.8202667084875171,0.6208320830915628,4.433075306123192
-6.152192927189723,7.7741161003883255,0.7891414209455204,0.5993015078408085,4.544468331645625
-6.164105816353802,7.674991851768261,0.7602982821290832,0.587366257949111,4.628801683185548
-6.1688543805034115,7.575250576929612,0.7367136162196125,0.5826210842763845,4.69080249714562
-6.1684152722661745,7.475386085705729,0.7104022974602866,0.5830592498285868,-1.549406480438435
-6.16458292905929,7.37558574903012,0.6793360046018492,0.5868776051135326,-1.5254978197522395
-6.159370140953232,7.275844327638946,0.6606477576533415,0.5920691114463437,-1.522813544975362
-6.155002042199119,7.176065576894586,0.6563005656950224,0.5964209082385251,-1.5433488656218906
-6.1538890603959215,7.076200942082149,0.6551968441455676,0.5975314128833001,-1.558180621140946
-6.152482159491489,6.976334456774437,0.6537997286892702,0.5989352772070687,-1.5513250354453394
-6.149999999999432,6.876493135022544,0.6513312141653287,0.601410162838862,-1.5583687123538437
-6.149999999999432,6.776615378240908,0.6513375310628666,0.6014112331978724,-1.5707963267948966
-6.149999999999432,6.676737621459273,0.6513438628663202,0.601412303961518,-1.5707963267948966
-6.149999999999432,6.576859864677637,0.6513502095752541,0.6014133751297968,-1.5707963267948966
-6.149999999999432,6.476982107896001,0.6513565711892325,0.601414446702706,-1.5707963267948966
-6.149999999999432,6.377104351114365,0.6513629477078196,0.6014155186802441,-1.5707963267948966
-6.149999999999432,6.2772265943327294,0.6513693391305764,0.6014165910624086,-1.5707963267948966
-6.149999999999432,6.177348837551094,0.6513757454570652,0.6014176638491976,-1.5707963267948966
-6.149999999999432,6.077471080769456,0.6513821666868457,0.6014187370406086,-1.5707963267948966
-6.149999999999432,5.97759332398782,0.6513886028194774,0.6014198106366396,-1.5707963267948966
-6.149999999999432,5.8777155672061845,0.6513950538545186,0.6014208846372887,-1.5707963267948966
-6.149999999999432,5.777837810424549,0.6514015197915263,0.6014219590425529,-1.5707963267948966
-6.149999999999432,5.677960053642913,0.6514080006300572,0.6014230338524311,-1.5707963267948966
-6.149999999999432,5.578082296861277,0.6514144963696658,0.6014241090669203,-1.5707963267948966
-6.149999999999432,5.478204540079641,0.6514210070099072,0.6014251846860189,-1.5707963267948966
-6.149999999999432,5.378326783298004,0.6514275325503336,0.6014262607097245,-1.5707963267948966
-6.149999999999432,5.278449026516368,0.6514340729904982,0.6014273371380348,-1.5707963267948966
-6.149999999999432,5.178571269734732,0.6514406283299521,0.6014284139709478,-1.5707963267948966
-6.149999999999432,5.078693512953096,0.6514471985682447,0.6014294912084611,-1.5707963267948966
